-4.994103905744416427e-01,4.688329866166369986e-02,2.779995776916779349e+00,-4.829208216403232772e-03,1.737126149237155914e-03,-1.206698454916477203e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.509475096916348180e-01,2.355827445188076255e-02,1.737497360572987093e+00,-3.018255135252020591e-03,1.449997860107047395e-03,-1.005582045763731003e-02,-2.129617690901770999e+00,1.706150963062057491e+00,2.799999999999999822e+00,-5.000000000000000104e-03,2.799999952316284180e+00
-4.994103905744416427e-01,4.688329866166369986e-02,4.138993694028284764e+00,-7.189961409585592794e-03,1.737126149237155914e-03,-1.206698454916477203e-02,-7.719777363433610873e-02,2.325644893835555893e-02,1.737497360572987093e+00,-3.018255135252020591e-03,4.444158143433163920e-04,-1.005582045763731003e-02,-2.193379969076939551e-01,3.119729380000654112e-02,2.661149796517332522e+00,-4.622757548457240469e-03,1.035726572888792663e-03,-1.096998595378615576e-02,-2.129617690901770999e+00,1.706150963062057491e+00,4.000000000000000000e+00,-1.299999999999999940e-02,4.000000000000000000e+00
-1.588289402166056075e+00,2.141649113236534507e+00,5.167962964316356711e+00,-1.962361637868982600e-02,3.797148354351520538e-03,8.755481615662574768e-02,4.677698274403929712e-02,3.073501804516081543e-02,2.661149796517332522e+00,-4.622757548457240469e-03,-6.127202248982295714e-05,-1.096998595378615576e-02,-3.681056293316389283e-01,5.644589878345168676e-01,3.357486787572616649e+00,-8.789662779077403454e-03,1.157946447131825898e-03,1.981901470571756016e-02,-1.701871871799297775e+00,1.704851434348024775e+00,5.200000000000000178e+00,-1.700000000000000122e-02,5.199999809265136719e+00
-3.312989471291873933e-01,-1.603742751413617995e+00,5.351991354794790823e+00,9.750375279494356839e-03,-1.821819925680756569e-03,-1.901595644449116662e-02,-3.235695057437726341e-02,5.635800215566091342e-01,3.357486787572616649e+00,-8.789662779077403454e-03,3.139847917703581827e-03,1.981901470571756016e-02,-9.333875503524215189e-02,1.238864930515298779e-01,3.791074736968742087e+00,-4.759219722866150915e-03,1.939543968615572468e-03,1.057259300328691407e-02,-1.079301833497496421e+00,1.704555598183217668e+00,5.246000000000000441e+00,1.000000000000000021e-03,5.245999813079833984e+00
1.040365699794111309e-01,8.651023829533740495e-01,5.205999799726964916e+00,-7.322679368666984651e-04,1.406584633514285088e-04,-1.000147219747304916e-02,2.857687186616321151e-01,1.234105710792432614e-01,3.791074736968742087e+00,-4.759219722866150915e-03,2.996803268944263701e-03,1.057259300328691407e-02,2.547239737086765543e-01,2.491705418518820048e-01,4.043739926746996005e+00,-4.040121189651963221e-03,2.436047949445873696e-03,6.616042003140767958e-03,-4.712009424774081801e-01,1.704929621940154849e+00,5.246000000000000441e+00,-3.000000000000000062e-03,5.245999813079833984e+00
2.455283165321744843e+00,5.821287766017167797e+00,5.694843907337220124e+00,4.218798747580277536e-02,-7.407967001199722290e-03,1.276151882484555244e-01,6.590979663833762547e-01,2.487665297329167968e-01,4.043739926746996005e+00,-4.040121189651963221e-03,3.097652149759950319e-03,6.616042003140767958e-03,9.233849028730356512e-01,1.061011048724652905e+00,4.293907196533393922e+00,2.964137699053300424e-03,1.359457458554843949e-03,2.613203333303024123e-02,6.481361397185594897e-02,1.705612317298103253e+00,5.610999999999999766e+00,5.899999999999999689e-02,5.611000061035156250e+00
2.455283165321744843e+00,5.821287766017167797e+00,5.470850076529877093e+00,4.052861821432361678e-02,-7.407967001199722290e-03,1.276151882484555244e-01,1.352775622526375177e+00,1.061307462494558207e+00,4.293907196533393922e+00,2.964137699053300424e-03,3.972660791857868592e-03,2.613203333303024123e-02,1.495408654537710103e+00,1.670146916180419439e+00,4.448768101796089169e+00,7.906832503694130598e-03,2.343513086539125018e-03,4.022691596017263782e-02,6.481361397185594897e-02,1.705612317298103253e+00,5.610000000000000320e+00,9.900000000000000466e-02,5.611000061035156250e+00
1.570683405237820240e+00,3.280175316209633873e+00,5.448999042942596738e+00,3.023451832847297554e-03,-5.548636545427143574e-04,-3.459781892597675323e-01,1.940285464717319108e+00,1.670937599430788900e+00,4.448768101796089169e+00,7.906832503694130598e-03,6.366204682556389320e-03,4.022691596017263782e-02,1.897576676050471534e+00,1.854427685563544426e+00,4.565074025185217543e+00,7.338997541967754411e-03,5.492167727481319164e-03,-6.871267603234691712e-03,1.356111526445003657e+00,1.725166309176872748e+00,5.514000000000000234e+00,6.500000000000000222e-02,5.514999866485595703e+00
1.570683405237820240e+00,3.280175316209633873e+00,5.396999005170951769e+00,2.994598898891944177e-03,-5.548636545427143574e-04,-3.459781892597675323e-01,2.354084078568993377e+00,1.855161585317741224e+00,4.565074025185217543e+00,7.338997541967754411e-03,4.805040967157850340e-03,-6.871267603234691712e-03,2.272219283778074139e+00,2.001815827338606191e+00,4.651732877267065192e+00,6.886456016647357972e-03,4.198907000021112439e-03,-4.373071560937956404e-02,1.356111526445003657e+00,1.725166309176872748e+00,5.402000000000000135e+00,-1.559999999999999998e-01,5.403999805450439453e+00
2.155113205744099147e+00,3.067663029863405555e+00,5.623997393290303570e+00,-2.372686760007114426e-01,4.216361418366432190e-02,-2.934647221118211746e-01,2.737392571504780658e+00,2.002504472940271008e+00,4.651732877267065192e+00,6.886456016647357972e-03,-1.741645609168443118e-04,-4.373071560937956404e-02,2.681810992588695264e+00,2.102442679458801145e+00,4.743455944816427738e+00,-1.614704700385818925e-02,4.164350599394661331e-03,-6.821444173706991965e-02,1.985048294499391242e+00,1.714208200771772495e+00,5.397999999999999687e+00,-2.550000000000000044e-01,5.403999805450439453e+00
