-1.052473128630932564e+00,7.023566836653739598e-01,-8.158877240284633263e-04,2.032999828653732077e+00,-4.013220604974776506e-04,4.195145517587661743e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.288546566752446720e-01,3.529254977622027778e-01,-5.099298275177895383e-04,1.270624892908582604e+00,-3.349878356218614970e-04,3.495954597989718582e-02,-5.494417519359032775e-01,2.571821264393543860e+00,2.000000000000000000e+00
-1.052473128630932564e+00,7.023566836653739598e-01,-1.254131405389675947e-03,3.124999748344696737e+00,-4.013220604974776506e-04,4.195145517587661743e-02,-5.289056496579964683e-01,4.799879870530610049e-01,-5.099298275177895383e-04,1.270624892908582604e+00,3.160966762367857508e-03,3.495954597989718582e-02,-7.051675503544394541e-01,5.547247946497139148e-01,-7.961612036223612507e-04,1.983845991153242005e+00,1.531506821383045100e-03,3.813768652352420019e-02,-5.494417519359032775e-01,2.571821264393543860e+00,3.200000047683715820e+00
3.306917206483748206e+00,2.927189511050669157e+00,1.076297094698019539e-03,5.420999896969516563e+00,1.985421695280820131e-04,-1.133513869717717171e-02,-7.052471664748016789e-01,7.531093937650381598e-01,-7.961612036223612507e-04,1.983845991153242005e+00,5.345275473735465813e-03,3.813768652352420019e-02,3.128015503799247421e-01,1.302804274045137323e+00,-2.760338985333665989e-04,2.938610964991096086e+00,3.718964266079172101e-03,2.267742864205501974e-02,2.060203770016875158e-01,2.573102401677563655e+00,5.532000064849853516e+00
3.306917206483748206e+00,2.927189511050669157e+00,1.151743141344371097e-03,5.801000003920823822e+00,1.985421695280820131e-04,-1.133513869717717171e-02,3.127739469900713831e-01,1.596665370544247065e+00,-2.760338985333665989e-04,2.938610964991096086e+00,5.986707130284674508e-03,2.267742864205501974e-02,9.235555062307215790e-01,1.866594179209283499e+00,3.435241448353288968e-05,3.560869451714950173e+00,4.586460785775229275e-03,1.457919832319021398e-02,2.060203770016875158e-01,2.573102401677563655e+00,5.664000034332275391e+00
-1.123356045928005642e-01,3.913433947970967886e+00,-1.763144125691845990e-02,5.573971996159078124e+00,-3.163163084536790848e-03,8.836943935602903366e-02,9.235589414721698809e-01,2.222681124380778694e+00,3.435241448353288968e-05,3.560869451714950173e+00,6.044380618094250500e-03,1.457919832319021398e-02,7.466002568699292574e-01,2.509362225984395955e+00,-3.120253598266823150e-03,3.920352048937115974e+00,4.236636451673192125e-03,2.876962929104382588e-02,7.363921362114821401e-01,2.573370302877091120e+00,5.505000114440917969e+00
4.094060707224400630e+00,1.062802175158143791e+00,-8.188206773598022403e-02,5.701412187922144881e+00,-1.436072960495948792e-02,1.631141807883977890e-01,7.462882315101025954e-01,2.901397430878107642e+00,-3.120253598266823150e-03,3.920352048937115974e+00,7.113599380777574366e-03,2.876962929104382588e-02,1.238872477385125626e+00,2.633405824246108917e+00,-1.505386180095067208e-02,4.190209645753030010e+00,3.560589881400246046e-03,5.043810533900414117e-02,1.169083462999215728e+00,2.576963140209769687e+00,5.602000236511230469e+00
2.322050298914959399e+00,-5.890496076048384877e-01,-2.082552960183995105e-01,5.354952188350545761e+00,-3.887063637375831604e-02,1.723292395472526550e-01,1.237367091205030523e+00,3.052426788821411829e+00,-1.505386180095067208e-02,4.190209645753030010e+00,8.604400415300660077e-03,5.043810533900414117e-02,1.377694162614611750e+00,2.586652907746866514e+00,-4.047510314535184006e-02,4.343465243463229264e+00,1.808303692763115790e-03,6.736742953459420868e-02,1.691715439461232595e+00,2.592360223071856762e+00,5.478000164031982422e+00
2.654586474719492717e+00,3.874725994898015280e+00,-3.092558100321441961e-01,5.500312710252573289e+00,-5.616599693894386292e-02,2.110836394131183624e-01,1.373646652300076543e+00,3.020999432093189441e+00,-4.047510314535184006e-02,4.343465243463229264e+00,8.545046646222537873e-03,6.736742953459420868e-02,1.521663652659065891e+00,3.118343882145255375e+00,-7.172867371358350452e-02,4.477982390764315923e+00,3.729205032497245539e-04,8.489379659295080705e-02,2.118967071591384865e+00,2.616169760632164998e+00,5.440999984741210938e+00
4.550389570361947023e+00,2.707806971934376694e+00,-4.324150024920248025e-01,5.304403976871038040e+00,-8.134013414382934570e-02,2.144623566418886185e-01,1.514490785287707642e+00,3.566142121221687056e+00,-7.172867371358350452e-02,4.477982390764315923e+00,8.862300162544804044e-03,8.489379659295080705e-02,1.831739977823235943e+00,3.477807189431373125e+00,-1.093001662946711389e-01,4.564067972650432736e+00,-1.338396157712971532e-03,9.897733572870490160e-02,2.634221286894268488e+00,2.658253702469865143e+00,5.550000190734863281e+00
5.191444336013250727e+00,4.203004981300169085e+00,-4.879435811304687620e-01,5.206184113061319785e+00,-9.345085173845291138e-02,-7.593478076159954071e-03,1.820809961193768922e+00,3.934213986696416310e+00,-1.093001662946711389e-01,4.564067972650432736e+00,8.559337415157519668e-03,9.897733572870490160e-02,2.142554456220744807e+00,3.959433227300957814e+00,-1.450212431659728129e-01,4.624644967028818776e+00,-1.894039338950730469e-03,8.852921672822795796e-02,3.057899511487498945e+00,2.703555090014893469e+00,5.356999874114990234e+00
5.339864071043336935e+00,2.046405692208390192e+00,-4.674215937770801466e-01,5.414863011349826394e+00,-8.610850572586059570e-02,-1.704441793262958527e-01,2.128052331904147554e+00,4.421897724003839514e+00,-1.450212431659728129e-01,4.624644967028818776e+00,6.958882333872064979e-03,8.852921672822795796e-02,2.410430463342483343e+00,4.217012496556128198e+00,-1.728143768393441415e-01,4.692767212228905471e+00,-1.766641278645099400e-03,6.540659208050261797e-02,3.565479481794282535e+00,2.760485716267643053e+00,5.462999820709228516e+00
5.339864071043336935e+00,2.046405692208390192e+00,-4.445836717326842602e-01,5.709717774796612133e+00,-7.770759612321853638e-02,-4.174121841788291931e-02,2.393149025658548812e+00,4.686289217779018301e+00,-1.728143768393441415e-01,4.692767212228905471e+00,4.774017929405162397e-03,6.540659208050261797e-02,2.633429381403386671e+00,4.475522440512842870e+00,-1.943833684975457554e-01,4.773477574337453788e+00,-2.357682369225714940e-03,5.662398466260216978e-02,3.565479481794282535e+00,2.760485716267643053e+00,5.756000041961669922e+00
4.245144169420753677e+00,1.939776313259250207e-01,-3.641260759183751472e-01,5.441831324032890826e+00,-6.681282073259353638e-02,-1.171339908614754677e-01,2.613991044553632292e+00,4.952870197946587894e+00,-1.943833684975457554e-01,4.773477574337453788e+00,3.304716097034502038e-03,5.662398466260216978e-02,2.738082728664112064e+00,4.599072316244686931e+00,-2.068644499255479219e-01,4.822621232403295544e+00,-2.324103765959636102e-03,4.346050166835387085e-02,4.527487710527016596e+00,2.851234573084298951e+00,5.464000225067138672e+00
4.245144169420753677e+00,1.939776313259250207e-01,-3.613220369514164587e-01,5.399925214876278190e+00,-6.681282073259353638e-02,-1.171339908614754677e-01,2.717396283671557278e+00,5.081334439485016397e+00,-2.068644499255479219e-01,4.822621232403295544e+00,2.021946400875751157e-03,4.346050166835387085e-02,2.826384670814126476e+00,4.741262303385555654e+00,-2.174437367081416550e-01,4.862162601065828760e+00,-3.137917265248316850e-03,3.215103036343631288e-02,4.527487710527016596e+00,2.851234573084298951e+00,5.508999824523925781e+00
5.406507098581581516e+00,7.373732740179919531e+00,-2.784302030440097830e-01,5.111422227954690811e+00,-5.441837757825851440e-02,-1.288043782114982605e-01,2.804640297143312200e+00,5.227478563492138797e+00,-2.174437367081416550e-01,4.862162601065828760e+00,7.718577109531478408e-05,3.215103036343631288e-02,2.979471942913580307e+00,5.367874544404138248e+00,-2.213531255758255101e-01,4.878140782276653376e+00,-3.756140183971546156e-03,2.156185874666430302e-02,5.041549748852817814e+00,2.889642841534400652e+00,5.342000007629394531e+00
6.635981926232358497e+00,-1.693595749932339523e+00,-1.928487896847794481e-01,5.568661746047610883e+00,-3.461724892258644104e-02,-8.409536723047494888e-02,2.957336630355997809e+00,5.855688622631803675e+00,-2.213531255758255101e-01,4.878140782276653376e+00,-1.599954309305115594e-03,2.156185874666430302e-02,3.191069911345866483e+00,5.389619840417564589e+00,-2.196359969076902008e-01,4.919738430696590115e+00,-3.788772356177794003e-03,1.503980776042113804e-02,5.552504951421862955e+00,2.918108949214111902e+00,5.652999877929687500e+00
7.650883784458700099e+00,1.780574302832920841e+00,-9.999313793010709828e-02,5.445082042784906484e+00,-1.836187206208705902e-02,-3.039307994768023491e-01,3.169106311655097485e+00,5.881593683487223778e+00,-2.196359969076902008e-01,4.919738430696590115e+00,-2.284791580135680372e-03,1.503980776042113804e-02,3.439301377602162368e+00,5.641817209642475461e+00,-2.128381071930547930e-01,4.949587499565244464e+00,-3.293051780935366685e-03,-3.504994985929064943e-03,6.077422971985879663e+00,2.937340085998944250e+00,5.515999794006347656e+00
7.768243190964942535e+00,3.531661696876769341e+00,2.836514536224783029e-02,5.454926176050564735e+00,5.199866835027933121e-03,-8.880831953138113022e-02,3.418017566882856961e+00,6.136775959598999464e+00,-2.128381071930547930e-01,4.949587499565244464e+00,-3.643551279528273006e-03,-3.504994985929064943e-03,3.667630684705667665e+00,5.992082455190264056e+00,-1.998701903890062470e-01,4.976756245612842022e+00,-3.117122994735695672e-03,-8.191990840074781996e-03,6.505731022755523618e+00,2.940891662022068864e+00,5.440999984741210938e+00
7.768243190964942535e+00,3.531661696876769341e+00,2.807915486773947603e-02,5.399927091269860924e+00,5.199866835027933121e-03,-8.880831953138113022e-02,3.647643665666767010e+00,6.489758079751548614e+00,-1.998701903890062470e-01,4.976756245612842022e+00,-3.936322078743174219e-03,-8.191990840074781996e-03,3.873296508815271544e+00,6.333248349525799625e+00,-1.882401217534580007e-01,4.998346594881057037e+00,-3.418552082240227264e-03,-1.239075795941365493e-02,6.505731022755523618e+00,2.940891662022068864e+00,5.528999805450439453e+00
8.751197823579152768e+00,5.460241257386265090e+00,-3.438093226028844651e-02,5.309888637609610385e+00,-6.474797148257493973e-03,3.543263673782348633e-02,3.854472496639925527e+00,6.833083009013905418e+00,-1.882401217534580007e-01,4.998346594881057037e+00,-4.657627878181592671e-03,-1.239075795941365493e-02,4.111032913365106012e+00,6.763718397677807914e+00,-1.807712290596148463e-01,5.013469995013511316e+00,-4.755935196730988468e-03,-1.002326317242171680e-02,7.521277952764451769e+00,2.936209103817233768e+00,5.272999763488769531e+00
8.751197823579152768e+00,5.460241257386265090e+00,-3.460107330647235052e-02,5.343887844814169341e+00,-6.474797148257493973e-03,3.543263673782348633e-02,4.092955790459144261e+00,7.265065397179158779e+00,-1.807712290596148463e-01,5.013469995013511316e+00,-5.758261513973159801e-03,-1.002326317242171680e-02,4.326994159384104144e+00,7.177784062534493970e+00,-1.740040922191916084e-01,5.028767117689467270e+00,-5.795355110253856690e-03,-7.879116950240339784e-03,7.521277952764451769e+00,2.936209103817233768e+00,5.539000034332275391e+00
1.334321404288067647e+01,1.633920388192895867e+00,-5.007431306273701227e-02,5.737781417940827744e+00,-8.726899512112140656e-03,1.251333821564912796e-01,4.309593750162185266e+00,7.680660774303440519e+00,-1.740040922191916084e-01,5.028767117689467270e+00,-6.583266805277890321e-03,-7.879116950240339784e-03,4.745705628794050668e+00,7.400201547299999127e+00,-1.685204736724457975e-01,5.060139431859880688e+00,-6.689689959215230214e-03,-1.887562936423600735e-03,8.045707555846053793e+00,2.940821850966488071e+00,5.539000034332275391e+00
8.840960349485600389e+00,2.155753296165770383e+00,-1.473010859047278465e-01,5.433003475804603077e+00,-2.710563503205776215e-02,7.748753903433680534e-02,4.728853581426806230e+00,7.906215490485987374e+00,-1.685204736724457975e-01,5.060139431859880688e+00,-6.878446252857590634e-03,-1.887562936423600735e-03,4.919964312477071111e+00,7.649926731048381612e+00,-1.676213470721187593e-01,5.075938755755843523e+00,-7.843418218980945794e-03,1.533777665764348005e-03,8.478991849662792291e+00,2.949257244522726307e+00,5.506000041961669922e+00
1.127272907894305298e+01,1.486437219131163001e+00,-1.432296282480559346e-01,5.388096494524449831e+00,-2.657634392380714417e-02,3.491358645260334015e-02,4.903202177769859560e+00,8.157520606623965165e+00,-1.676213470721187593e-01,5.075938755755843523e+00,-7.690040452404510972e-03,1.533777665764348005e-03,5.188671176441117083e+00,7.871332898705924563e+00,-1.666298137865877271e-01,5.088628094730176521e+00,-8.557429748158394689e-03,2.913108607369265315e-03,8.992757404796556386e+00,2.966892615090690466e+00,5.399000167846679688e+00
1.240678286725898971e+01,3.475732487727629216e+00,-1.826807396391694205e-01,5.563001310219515716e+00,-3.282672539353370667e-02,9.882884775288403034e-02,5.172008195062458569e+00,8.380195708178941771e+00,-1.666298137865877271e-01,5.088628094730176521e+00,-8.266118887421469025e-03,2.913108607369265315e-03,5.485189035145054959e+00,8.177350793714083466e+00,-1.672568030777041859e-01,5.107158298460229062e+00,-9.353854520731664374e-03,6.719288732191280172e-03,9.494443593213881982e+00,2.984224177355580654e+00,5.322000026702880859e+00
1.197208209917391919e+01,4.604997115994780899e+00,-2.369731000167685231e-01,5.372776322452677000e+00,-4.407769814133644104e-02,1.167842131108045578e-01,5.468463354837284740e+00,8.688066623560105839e+00,-1.672568030777041859e-01,5.107158298460229062e+00,-8.681925647512536703e-03,6.719288732191280172e-03,5.740782709999921352e+00,8.525018719765125041e+00,-1.698777164964659914e-01,5.117143938459944863e+00,-1.019592073662013362e-02,1.092024004435209264e-02,9.920824500010633429e+00,3.003519480771641437e+00,5.537000179290771484e+00
1.512862269527783354e+01,1.784751464492279283e+00,-2.766426293355132016e-01,5.205654232308248197e+00,-5.309277772903442383e-02,2.495587803423404694e-02,5.723794938350274641e+00,9.036733113611120416e+00,-1.698777164964659914e-01,5.117143938459944863e+00,-9.103896732184924012e-03,1.092024004435209264e-02,6.105225668482410661e+00,8.756749906910357595e+00,-1.737460104399097260e-01,5.120350833164593496e+00,-1.092370356149947874e-02,1.143625614692128298e-02,1.043503165976277636e+01,3.034339105738929288e+00,5.451000213623046875e+00
1.512862269527783354e+01,1.784751464492279283e+00,-2.927752720912987772e-01,5.509226245926293508e+00,-5.309277772903442383e-02,2.495587803423404694e-02,6.087851067438419861e+00,9.268784990226816234e+00,-1.737460104399097260e-01,5.120350833164593496e+00,-9.780077946807351139e-03,1.143625614692128298e-02,6.443448049501217412e+00,8.989075579633079016e+00,-1.779078727354128364e-01,5.133947875568848573e+00,-1.151540711212844896e-02,1.191567536278343754e-02,1.043503165976277636e+01,3.034339105738929288e+00,5.347000122070312500e+00
1.212735365554512690e+01,3.280286560531413098e+00,-3.188187229828685215e-02,5.546908308639528329e+00,-5.747620016336441040e-03,-2.246843194589018822e-01,6.425657262227676192e+00,9.502470367189964406e+00,-1.779078727354128364e-01,5.133947875568848573e+00,-1.032383957585010503e-02,1.191567536278343754e-02,6.643404766028581321e+00,9.277086964147773784e+00,-1.729745619098342624e-01,5.147899241550966565e+00,-1.014605591846397606e-02,3.812935814095582548e-03,1.137773880393001136e+01,3.077725123146872299e+00,5.612999916076660156e+00
1.212735365554512690e+01,3.280286560531413098e+00,-3.241065047225297896e-02,5.638906796656731224e+00,-5.747620016336441040e-03,-2.246843194589018822e-01,6.626107309837597548e+00,9.791876888302869730e+00,-1.729745619098342624e-01,5.147899241550966565e+00,-9.764762337054417110e-03,3.812935814095582548e-03,6.830319503785376334e+00,9.563026460408652341e+00,-1.683809700327891234e-01,5.163945240083834598e+00,-9.613260445499201973e-03,-3.753198466467249934e-03,1.137773880393001136e+01,3.077725123146872299e+00,5.548999786376953125e+00
1.181072696927944499e+01,7.138449042471998851e+00,2.639050159381714847e-02,5.551937324009197816e+00,4.753350280225276947e-03,-1.002798341214656830e-01,6.813481406782097238e+00,1.007942098441703571e+01,-1.683809700327891234e-01,5.163945240083834598e+00,-9.988580292145927617e-03,-3.753198466467249934e-03,6.993977201020319612e+00,9.979031482071251347e+00,-1.622173158673902160e-01,5.176223470587801856e+00,-9.448279664339295780e-03,-6.847000891306943837e-03,1.189908809785655208e+01,3.077434059943666700e+00,5.528999805450439453e+00
1.449688573224045030e+01,2.527118348352137112e+00,1.060723203314771906e-01,5.515980407109035255e+00,1.922763325273990631e-02,-1.100183147937059402e-01,6.977755469433580160e+00,1.049665382913003242e+01,-1.622173158673902160e-01,5.176223470587801856e+00,-1.013297975346998982e-02,-6.847000891306943837e-03,7.242261985233784394e+00,1.023218006712029116e+01,-1.539875724257071532e-01,5.186645462505631521e+00,-9.086186284783316289e-03,-1.005107896281001896e-02,1.233233026035362911e+01,3.071508468188767882e+00,5.488999843597412109e+00
1.756214301292103741e+01,1.646825373862569331e+00,1.966713372386989511e-01,5.513493590624732654e+00,3.565579280257225037e-02,-3.004232951207086444e-01,7.226863227991213279e+00,1.075084461337085351e+01,-1.539875724257071532e-01,5.186645462505631521e+00,-1.009129418106431871e-02,-1.005107896281001896e-02,7.581280302079115962e+00,1.045685700970507170e+01,-1.435512953523617463e-01,5.196373085366319700e+00,-8.503181022369896147e-03,-1.879723005190335472e-02,1.285019665230164243e+01,3.056201603246447629e+00,5.488999843597412109e+00
1.490560010274610470e+01,3.500315050872627065e+00,3.453420661968980010e-01,5.643443333404568385e+00,6.111729145050048828e-02,-1.128641949035227299e-01,7.566925172543879974e+00,1.097649431824170385e+01,-1.435512953523617463e-01,5.196373085366319700e+00,-1.038290402756023197e-02,-1.879723005190335472e-02,7.812453641101573254e+00,1.074137255468395935e+01,-1.294214294116317054e-01,5.209294190800951796e+00,-7.963937001290839757e-03,-2.154772610019631968e-02,1.328878644316813862e+01,3.030856626189326164e+00,5.677999973297119141e+00
