-1.318161411495688551e-01,2.080652817761937445e+00,-1.131393962372780710e-04,3.909999862536489013e-01,-2.893590717576444149e-04,-1.999630825594067574e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.623597142341518251e-02,1.045502162158983284e+00,-7.071212264829879440e-05,2.443749914085305563e-01,-2.415311260125792118e-04,-1.666359021328389645e-02
-1.318161411495688551e-01,2.080652817761937445e+00,-1.161126919508474915e-02,1.966965736468665016e+00,-5.903068929910659790e-03,-1.999630825594067574e-02,-6.624304263568001061e-02,1.069939661299836420e+00,-7.071212264829879440e-05,2.443749914085305563e-01,-1.907890147340968829e-03,-1.666359021328389645e-02,-8.831859056941751551e-02,1.409634392890627641e+00,-4.509387919739241482e-03,9.069098933547361518e-01,-3.735362344846128533e-03,-1.817846205085515976e-02
5.592404938658760649e+00,2.013054546788655585e+00,-2.162281654135424225e-02,3.662936286137946418e+00,-5.903068929910659790e-03,7.052928023040294647e-02,-8.876952936139144434e-02,1.500325382226101345e+00,-4.509387919739241482e-03,9.069098933547361518e-01,-5.553208549931644075e-03,-1.817846205085515976e-02,1.352774694593438243e+00,1.629963933487135641e+00,-9.263118092410075124e-03,1.672472780238961398e+00,-5.663760588174937029e-03,9.542707412037994968e-03
5.703390379907525620e+00,-1.592203593199819522e+00,-7.460427251826542983e-02,4.885430557370367133e+00,-1.526958029717206955e-02,1.578413629904389381e-01,1.351848382784197167e+00,1.797211211511031692e+00,-9.263118092410075124e-03,1.672472780238961398e+00,-4.709489846971137185e-03,9.542707412037994968e-03,2.239528555627233519e+00,1.109586934390430990e+00,-2.346771688063950187e-02,2.370941862224049679e+00,-7.264138539749604231e-03,4.485191112118105949e-02
6.911393104703677182e+00,-2.690131386132761371e+00,-1.989603529717392794e-01,5.649497534986489988e+00,-3.520280495285987854e-02,1.920808423310518265e-01,2.237181783939169666e+00,1.346681120612835958e+00,-2.346771688063950187e-02,2.370941862224049679e+00,-2.778947427631498282e-03,4.485191112118105949e-02,3.035662951754403593e+00,6.622062285681828975e-01,-5.480568761119303245e-02,2.956398232360199607e+00,-9.144818846449773858e-03,7.316516712307927217e-02
3.188339414147484785e+00,-8.808190861756065582e-01,-3.940559004349352690e-01,5.414680033982882001e+00,-7.264740020036697388e-02,6.484358995221555233e-01,3.030182382993284129e+00,9.578460518042029026e-01,-5.480568761119303245e-02,2.956398232360199607e+00,-1.828302134141846468e-03,7.316516712307927217e-02,3.053453278039489849e+00,6.898442592114640837e-01,-1.062072350087297362e-01,3.328865171999999983e+00,-1.354559156999595067e-02,1.659507691229302473e-01
6.725334265674611345e+00,-2.505414044350164460e+00,-7.598595054134802407e-01,5.330109533818835565e+00,-1.416056752204895020e-01,7.046275949105620384e-01,3.042832554538617007e+00,1.022730776411464149e+00,-1.062072350087297362e-01,3.328865171999999983e+00,3.049485342297075449e-03,1.659507691229302473e-01,3.519243249303128707e+00,5.714529079699846026e-01,-1.922141126935653088e-01,3.592186798555109917e+00,-1.765803863429218565e-02,2.407669949267680076e-01
6.850352530084745872e+00,6.879770070029368467e-01,-7.688920292777093879e-01,5.393469064390182588e+00,-1.416056752204895020e-01,7.046275949105620384e-01,3.500021838033771981e+00,9.306715878254956387e-01,-1.922141126935653088e-01,3.592186798555109917e+00,6.418660858384616502e-03,2.407669949267680076e-01,3.887164067956316860e+00,9.029988275646794182e-01,-2.592696843893960157e-01,3.801638224815002243e+00,-1.227480287898049041e-02,2.973353607784501862e-01
6.850352530084745872e+00,6.879770070029368467e-01,-1.533677772484495216e+00,5.335966360321978463e+00,-2.798784077167510986e-01,5.170041499659419060e-01,3.861237099517377480e+00,1.283162650046179687e+00,-2.592696843893960157e-01,3.801638224815002243e+00,1.745873319886452960e-02,2.973353607784501862e-01,4.173597465879129054e+00,1.221909556514528816e+00,-3.920205268993022241e-01,3.961464072263645608e+00,-1.616614513770114198e-02,3.212124030814384468e-01
3.333152315417477141e+00,-3.663322197865769847e-01,-1.828215471042037521e+00,5.184075576412167763e+00,-3.390424549579620361e-01,6.872526146471500397e-01,4.134395413189198898e+00,1.618055963740893333e+00,-3.920205268993022241e-01,3.961464072263645608e+00,1.595509517044270409e-02,3.212124030814384468e-01,4.057912612855740342e+00,1.431871292163767295e+00,-5.275106159693716545e-01,4.076804780202185619e+00,-2.042287029621876748e-02,3.570986983329788034e-01
