1.486362874286425217e+00,6.017147262450469603e-01,5.469999409949236835e+00,-2.039571448933574348e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.661358682861764802e-02,3.911145720592805464e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.237353086617643427e+00,1.753802739307843512e-03,5.584999999999999964e+00,6.099999999999999867e-02,5.522999763488769531e+00,3.728650044649839401e-04
5.626915454360176483e+00,-3.258795884355114136e+00,5.444999793156791057e+00,-2.030249966274652769e-03,9.661358682861764802e-02,3.911145720592805464e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.368853736182385927e-01,-1.638041974291180591e-01,1.088999958631358322e-03,-4.060499932549305937e-07,2.874315976708321063e+00,6.709190813905507519e-03,5.498000000000000220e+00,-1.970000000000000084e-01,5.500999927520751953e+00,3.728650044649839401e-04
2.381373047315892943e+00,-1.000359643622399597e+00,5.468999482497994613e+00,-2.039198610962723434e-03,4.369942736141017026e-01,-1.638042380341173943e-01,1.088999958631358322e-03,-4.060499932549305937e-07,5.527764759595406030e-01,-2.130283950595272258e-01,4.894027863682723009e-03,-2.254624666129195580e-04,3.401076078439454697e+00,-7.303644003727640353e-03,5.519999999999999574e+00,-3.820000000000000062e-01,5.532999992370605469e+00,3.728650044649839401e-04
2.381373047315892943e+00,-1.000359643622399597e+00,5.407999616438055490e+00,-2.016453894577868028e-03,5.532658787459088234e-01,-2.130509413061885127e-01,4.894027863682723009e-03,-2.254624666129195580e-04,6.612261715862490785e-01,-2.577930452696015062e-01,1.287784132414258181e-02,-8.585678200484595521e-04,3.401076078439454697e+00,-7.303644003727640353e-03,5.503000000000000114e+00,-5.729999999999999538e-01,5.532999992370605469e+00,3.728650044649839401e-04
3.838144897907981967e+00,6.675626620550436652e-01,5.482999420489644393e+00,-2.044418698146402771e-03,6.625139557186633388e-01,-2.578789020516063513e-01,1.287784132414258181e-02,-8.585678200484595521e-04,8.467857978419739418e-01,-2.065925218294050458e-01,2.904735147853887423e-02,6.245140197026595929e-04,4.661780118682452567e+00,-1.598656788429691500e-01,5.424999999999999822e+00,-9.330000000000000515e-01,5.505000114440917969e+00,3.728650044649839401e-04
7.658160686326852762e+00,-2.663520829350161545e+00,5.484999752229255066e+00,-2.045164551883989386e-03,8.496905329898278847e-01,-2.065300704274347920e-01,2.904735147853887423e-02,6.245140197026595929e-04,1.235100531978021277e+00,-3.406286190542316961e-01,6.402248776628660654e-02,-5.978759676534272337e-03,5.293726682598987487e+00,-3.013682533394320684e-01,5.517999999999999794e+00,-1.338999999999999968e+00,5.678999900817871094e+00,3.728650044649839401e-04
7.658160686326852762e+00,-2.663520829350161545e+00,5.751999455196094679e+00,-2.144719401936516848e-03,1.241502780754649926e+00,-3.412264950218851234e-01,6.402248776628660654e-02,-5.978759676534272337e-03,1.611453714103920909e+00,-4.672276825077400497e-01,1.145431484922312254e-01,-1.534989952431913343e-02,5.293726682598987487e+00,-3.013682533394320684e-01,5.293000000000000149e+00,-1.641999999999999904e+00,5.541999816894531250e+00,3.728650044649839401e-04
6.412992179435711648e+00,-3.724295275653158210e+00,5.480999565587158173e+00,-2.043673022204701810e-03,1.622908028953144122e+00,-4.687626724601719475e-01,1.145431484922312254e-01,-1.534989952431913343e-02,1.912665069454509759e+00,-6.459830239792065942e-01,1.729075339407382117e-01,-3.376016032849002424e-02,5.795675992841634816e+00,-4.462508126647699580e-01,5.235999999999999766e+00,-1.814000000000000057e+00,5.541999816894531250e+00,3.728650044649839401e-04
5.567203641100582523e+00,-2.062682646029781353e+00,5.541999431647097296e+00,-2.066417738589557216e-03,1.929955822848583580e+00,-6.493590400120555772e-01,1.729075339407382117e-01,-3.376016032849002424e-02,2.169173260268076220e+00,-7.270525159468015364e-01,2.408076875302544162e-01,-4.424094546313898924e-02,6.387919187620068939e+00,-6.551149054558649265e-01,5.181000000000000050e+00,-2.192000000000000171e+00,5.625999927520751953e+00,3.728650044649839401e-04
8.133355498097317948e+00,-4.910043644967552190e-01,5.511999700761311516e+00,-2.055231888280497146e-03,2.193254029021101559e+00,-7.314766104931154089e-01,2.408076875302544162e-01,-4.424094546313898924e-02,2.576261323963654704e+00,-7.175582166653539096e-01,3.482472084226500564e-01,-4.150239872969293392e-02,6.970865964528666581e+00,-9.062059088905075610e-01,4.964999999999999858e+00,-2.512000000000000011e+00,5.565000057220458984e+00,3.728650044649839401e-04
