1.283260941757609075e+00,4.114337825196440868e+00,1.575992279820146891e+00,4.925016931827530878e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.020380885985056238e+02,2.571461140747775517e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.984330535569231335e+00,1.338282013240204460e+00,2.799999999999999822e+00,6.000000000000000125e-03,2.799999952316284180e+00
-2.447330943113691301e-02,-9.104938620466322963e-01,5.173974522469936055e+00,1.616880517391665675e-02,8.020380885985056238e+02,2.571461140747775517e+03,0.000000000000000000e+00,0.000000000000000000e+00,-1.951899442638774109e+11,-6.260123584271851807e+11,0.000000000000000000e+00,0.000000000000000000e+00,1.984330535569231335e+00,1.338282013240204460e+00,5.200000000000000178e+00,4.299999999999999656e-02,5.199999809265136719e+00
-2.447330943113691301e-02,-9.104938620466322963e-01,5.562798385984452310e+00,4.738529657888896490e-02,-1.951899442638774109e+11,-6.260123584271851807e+11,0.000000000000000000e+00,0.000000000000000000e+00,2.813228617498071192e+36,9.022574847665425176e+36,0.000000000000000000e+00,0.000000000000000000e+00,2.460072875341183796e+00,1.341210592897727594e+00,5.434000000000000163e+00,5.399999999999999939e-02,5.434000015258789062e+00
4.153948069154375311e+00,3.839076952618598160e+00,5.312959214406197006e+00,2.086946117917220372e-02,2.813228617498071192e+36,9.022574847665425176e+36,0.000000000000000000e+00,0.000000000000000000e+00,-8.422631229881209929e+111,-2.701302702994404553e+112,0.000000000000000000e+00,0.000000000000000000e+00,3.089589477001207118e+00,1.346661525344093446e+00,5.536999999999999922e+00,-6.000000000000000125e-03,5.537000179290771484e+00
6.228450541338662605e-01,-2.019575659772703258e+00,5.415999641482819982e+00,-1.638644183024098346e-03,-8.422631229881209929e+111,-2.701302702994404553e+112,0.000000000000000000e+00,0.000000000000000000e+00,inf,inf,0.000000000000000000e+00,0.000000000000000000e+00,3.723748565276524314e+00,1.346387560793635085e+00,5.466000000000000192e+00,1.499999999999999944e-02,5.466000080108642578e+00
7.032547593495740657e+00,6.094524367761401384e-01,5.524639548425770208e+00,6.311825235246648624e-02,nan,nan,nan,nan,nan,nan,nan,nan,4.352010131147537209e+00,1.349052678209423872e+00,5.498000000000000220e+00,5.299999999999999850e-02,5.498000144958496094e+00
5.685846269135280018e+00,2.640155928008397143e-02,5.520593800105397797e+00,6.696329825026858806e-02,nan,nan,nan,nan,nan,nan,nan,nan,4.983182311262590147e+00,1.356699386416586384e+00,5.482000000000000206e+00,6.300000000000000044e-02,5.481999874114990234e+00
5.922966778526947529e+00,2.788055768538339141e+00,5.490423319198123764e+00,1.315937206807652471e-01,nan,nan,nan,nan,nan,nan,nan,nan,5.507539153056075776e+00,1.365537275899738168e+00,5.474000000000000199e+00,1.320000000000000062e-01,5.475999832153320312e+00
5.922966778526947529e+00,2.788055768538339141e+00,5.563402314728572051e+00,1.333428713372940833e-01,nan,nan,nan,nan,nan,nan,nan,nan,5.507539153056075776e+00,1.365537275899738168e+00,5.450000000000000178e+00,1.549999999999999989e-01,5.452000141143798828e+00
5.516374170968946444e+00,3.091329422260209014e+00,5.640415984189054655e+00,2.011072553361955007e-01,nan,nan,nan,nan,nan,nan,nan,nan,6.134732604099961684e+00,1.383227434074339346e+00,5.535000000000000142e+00,2.439999999999999947e-01,5.540999889373779297e+00
9.555801511089972777e+00,1.413814580057093595e+00,5.474650170056770904e+00,2.420861923835823937e-01,nan,nan,nan,nan,nan,nan,nan,nan,6.767278075495341660e+00,1.409618802905778345e+00,5.443999999999999950e+00,2.320000000000000118e-01,5.448999881744384766e+00
3.896878361632903687e+00,1.462256600685307717e+00,5.370295350411193880e+00,2.475945679029426250e-01,nan,nan,nan,nan,nan,nan,nan,nan,7.394135833150183856e+00,1.436795242606796918e+00,5.472999999999999865e+00,2.520000000000000018e-01,5.479000091552734375e+00
8.290586859300917766e+00,3.359643579224016463e+00,5.558760449803497039e+00,3.206313732633828684e-01,nan,nan,nan,nan,nan,nan,nan,nan,8.022443175213268773e+00,1.468655943629272542e+00,5.466000000000000192e+00,3.170000000000000040e-01,5.474999904632568359e+00
8.649590988807092984e+00,5.907089705371459942e-01,5.141786677815692208e+00,3.825796335075609123e-01,nan,nan,nan,nan,nan,nan,nan,nan,8.647822737650054492e+00,1.509428740011413472e+00,5.408999999999999808e+00,4.020000000000000240e-01,5.422999858856201172e+00
8.649590988807092984e+00,5.907089705371459942e-01,5.439962216472514989e+00,4.047656741677906900e-01,nan,nan,nan,nan,nan,nan,nan,nan,8.647822737650054492e+00,1.509428740011413472e+00,5.363000000000000433e+00,4.149999999999999800e-01,5.379000186920166016e+00
1.194553530252215268e+01,2.533305406698923790e+00,5.177250581436934063e+00,3.910748086225450670e-01,nan,nan,nan,nan,nan,nan,nan,nan,9.265923857956554599e+00,1.556578874438572457e+00,5.360999999999999766e+00,3.689999999999999947e-01,5.374000072479248047e+00
1.183645188864444719e+01,-1.470223933404482652e+00,5.509549007644432450e+00,3.228487600364237653e-01,nan,nan,nan,nan,nan,nan,nan,nan,9.881223082573724170e+00,1.599362344037260408e+00,5.647999999999999687e+00,2.889999999999999791e-01,5.656000137329101562e+00
1.288361442078845798e+01,5.765373140511630190e+00,5.599527168077316652e+00,2.893839703396550722e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.041683900405961261e+01,1.628060728213916786e+00,5.623000000000000220e+00,3.089999999999999969e-01,5.631000041961669922e+00
1.466674125260049699e+01,2.881734311327197595e+00,5.558441234999682123e+00,3.085758580639688664e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.106390702737443199e+01,1.662876307368557960e+00,5.628000000000000114e+00,3.250000000000000111e-01,5.637000083923339844e+00
1.315652489723800223e+01,1.857437626050161938e+00,5.218233846351330918e+00,4.309665462116029078e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.170724999955958801e+01,1.705034465157889478e+00,5.447000000000000064e+00,4.530000000000000138e-01,5.465000152587890625e+00
1.520560419592550083e+01,2.663388193058649822e+00,5.732871449550119181e+00,3.731067246874363863e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.233337914960502069e+01,1.753654121804806065e+00,5.466000000000000192e+00,3.400000000000000244e-01,5.475999832153320312e+00
1.520560419592550083e+01,2.663388193058649822e+00,5.363652681488812135e+00,3.490772297900242016e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.233337914960502069e+01,1.753654121804806065e+00,5.245000000000000107e+00,2.999999999999999889e-01,5.254000186920166016e+00
1.372306472114647669e+01,1.918259083921788788e+00,5.480627306578298885e+00,3.206584058866898124e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.294782197497317000e+01,1.790528386393908544e+00,5.360999999999999766e+00,3.569999999999999840e-01,5.373000144958496094e+00
1.553193390402695506e+01,-1.129172921359282045e+00,5.455048480141449829e+00,3.903915690697768448e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.355835855056939288e+01,1.829306721107518019e+00,5.400999999999999801e+00,4.010000000000000231e-01,5.415999889373779297e+00
1.226285910669904844e+01,2.506027162151398091e+00,5.543789091638681832e+00,4.497157528809806459e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.417737329016792813e+01,1.876776337422415786e+00,5.413999999999999702e+00,4.440000000000000058e-01,5.432000160217285156e+00
1.226285910669904844e+01,2.506027162151398091e+00,5.428169191005149052e+00,4.403365918411323854e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.417737329016792813e+01,1.876776337422415786e+00,5.411999999999999922e+00,4.650000000000000244e-01,5.432000160217285156e+00
