4.518276215198524959e+00,8.562821672667418893e-01,8.970658883354511561e-04,2.899999956621362784e+00,3.093330597039312124e-04,-7.726016640663146973e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.270377600671895202e+00,4.302711387758254569e-01,5.606661802096570132e-04,1.812499972888351740e+00,2.582036283479095459e-04,-6.438347200552622940e-02,1.838455053065201295e+00,7.578151591871523651e-01,1.600000023841857910e+00
6.478178501746047147e+00,-1.334228039255093146e-01,1.709282165373629189e-02,3.976963266146277043e+00,4.297931678593158722e-03,-1.435226434841752052e-02,2.270433667289916357e+00,6.115211360646606309e-01,5.606661802096570132e-04,1.812499972888351740e+00,-6.180143572204714088e-03,-6.438347200552622940e-02,3.686994343712707511e+00,3.611498708572940530e-01,6.919187516181439859e-03,2.644985854910630874e+00,-1.387268898425081387e-03,-4.164201397956772410e-02,2.071345244914950534e+00,7.570810198563939775e-01,4.000000000000000000e+00
5.177248239945342334e+00,4.656697829753309925e+00,2.635812335164129053e-03,5.510999526071715948e+00,4.782820469699800014e-04,5.828839715104550123e-02,3.687686262464325626e+00,6.256484563483570849e-01,6.919187516181439859e-03,2.644985854910630874e+00,-5.551470296381854144e-03,-4.164201397956772410e-02,4.065648508994099686e+00,1.644859839176106675e+00,5.729361077009964900e-03,3.441100763566487863e+00,-3.646134768821408974e-03,-1.041376050125109379e-02,2.445131764972454214e+00,7.555025420067372766e-01,5.508999824523925781e+00
5.191142082444430983e+00,2.895155271947281506e+00,-4.130633726329729742e-03,5.178998253575350930e+00,-7.975737098604440689e-04,-2.035535573959350586e-01,4.066221445101800391e+00,1.988969915532755373e+00,5.729361077009964900e-03,3.441100763566487863e+00,-4.687510818946518873e-03,-1.041376050125109379e-02,4.295696363751586588e+00,2.172811400433264595e+00,3.585883945849162226e-03,3.818904565742327506e+00,-3.746475058165880077e-03,-5.639942642855677590e-02,2.964961910429242398e+00,7.564102023559835519e-01,5.532999992370605469e+00
2.487840056477476303e+00,4.291249970070361464e+00,1.518405447259265351e-01,5.592939039648290311e+00,2.714194729924201965e-02,-5.514464732259511948e-01,4.296054952146171502e+00,2.554701857007497523e+00,3.585883945849162226e-03,3.818904565742327506e+00,-9.386417701021557841e-03,-5.639942642855677590e-02,3.987163153621689826e+00,2.849147928067977897e+00,3.005993051372012406e-02,4.135696436082677785e+00,-2.214696244053988329e-03,-1.516007815819018223e-01,3.401245521621904633e+00,7.519855289647376928e-01,5.625000000000000000e+00
2.487840056477476303e+00,4.291249970070361464e+00,1.431833328847902376e-01,5.274056766351696623e+00,2.714194729924201965e-02,-7.308477372862398624e-01,3.990169146673061995e+00,3.262717571676245765e+00,3.005993051372012406e-02,4.135696436082677785e+00,-1.737477440224417108e-02,-1.516007815819018223e-01,3.769119583920979455e+00,3.412635314072881787e+00,4.719983996388225911e-02,4.308175274002226551e+00,-1.000931328857815675e-02,-2.450277099213111764e-01,3.401245521621904633e+00,7.519855289647376928e-01,5.414999961853027344e+00
3.351771593480591616e+00,1.030958830509870250e+00,6.320879713036473557e-01,5.559180465570249474e+00,1.132154315710067749e-01,-7.308477372862398624e-01,3.773839567917367521e+00,3.843452841473104620e+00,4.719983996388225911e-02,4.308175274002226551e+00,-3.451208428070927370e-02,-2.450277099213111764e-01,3.719236009599605097e+00,3.483712420727584469e+00,1.241588046138513424e-01,4.472781220261176749e+00,-1.336474971898369071e-02,-3.125027137219957285e-01,3.924062602744763595e+00,7.130252413642759191e-01,5.519999980926513672e+00
7.761279821608940921e+00,5.688486069613060359e+00,1.087283632953121248e+00,5.241414413842764297e+00,2.045399099588394165e-01,-7.645286917686462402e-01,3.731651890060990073e+00,3.930990542753701966e+00,1.241588046138513424e-01,4.472781220261176749e+00,-4.461502109118326009e-02,-3.125027137219957285e-01,4.197289251435200264e+00,4.131385426765530333e+00,2.361500637230687649e-01,4.562157173003221544e+00,-1.315013638406633059e-02,-3.676278329959774549e-01,4.435104143610122840e+00,6.185445478668962771e-01,5.525000095367431641e+00
3.370421648474971832e+00,-9.114713971699647255e-01,1.606290588412729203e+00,5.632430920211955794e+00,2.778111994266510010e-01,-6.410045512020587921e-01,4.220904257807506887e+00,4.587601144065852843e+00,2.361500637230687649e-01,4.562157173003221544e+00,-4.991291968366408371e-02,-3.676278329959774549e-01,4.132029449990204384e+00,4.021668130320126266e+00,3.788730350449083795e-01,4.673644021670797954e+00,-1.285167802677369964e-02,-3.973426936705515278e-01,4.857013517503244060e+00,4.952594934090289169e-01,5.668000221252441406e+00
6.516950868637154670e+00,3.871715734186389479e-01,1.897704741530891637e+00,5.271842899035743102e+00,3.455289304256439209e-01,-4.912984953261911869e-01,4.169916753494694817e+00,4.489032532487206240e+00,3.788730350449083795e-01,4.673644021670797954e+00,-5.258594739382885241e-02,-3.973426936705515278e-01,4.393953306325506958e+00,4.104176564356188273e+00,5.221590450907558356e-01,4.730077878025981342e+00,-1.178958338556320568e-02,-4.065540467740456076e-01,5.446235128329921515e+00,2.626078124066305031e-01,5.709000110626220703e+00
