5.639791613339313336e-01,3.988027914101018645e+00,-5.058964643409096857e-05,1.215999959847004153e+00,-4.160332900937646627e-05,-1.443494856357574463e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.833925139041146846e-01,2.003934424498521327e+00,-3.161852902130685790e-05,7.599999749043775399e-01,-3.472674570204151043e-05,-1.202912380297978777e-02,1.115273001264430519e+00,1.966458478436824420e+00,1.200000047683715820e+00
5.639791613339313336e-01,3.988027914101018645e+00,-1.167805412421975752e-04,2.806999919369476348e+00,-4.160332900937646627e-05,-1.443494856357574463e-02,2.833893520512125730e-01,2.079934421988959059e+00,-3.161852902130685790e-05,7.599999749043775399e-01,-1.237639126000020327e-03,-1.202912380297978777e-02,3.778514702814034232e-01,2.721233392432751863e+00,-6.437314910626482610e-05,1.547307645852492586e+00,-6.905491745422097241e-04,-1.312268051234158524e-02,1.115273001264430519e+00,1.966458478436824420e+00,2.799999952316284180e+00
1.373563084246645527e+00,1.848258931177046760e+00,-1.495994765371284549e-02,5.517979846758520601e+00,-2.711120992898941040e-03,8.349876711145043373e-02,3.778450329664927998e-01,2.875964157018001011e+00,-6.437314910626482610e-05,1.547307645852492586e+00,-2.002817225776368140e-03,-1.312268051234158524e-02,6.304990596277580961e-01,2.616118948651350973e+00,-4.202032733719203959e-03,2.650272146104167170e+00,-2.226633438276622023e-03,1.707152187009341668e-02,1.363195731774988539e+00,1.966703617489060862e+00,5.513000011444091797e+00
1.906909971270932758e+00,4.675129934720316349e+00,-8.571550212387593626e-02,5.703355925170511931e+00,-1.502782758325338364e-02,7.676684064790606499e-02,6.300788563543862075e-01,2.881146163261767867e+00,-4.202032733719203959e-03,2.650272146104167170e+00,-5.194812512672802255e-04,1.707152187009341668e-02,8.905423117294590796e-01,3.245098899970401796e+00,-2.192235216636197193e-02,3.313986011118590369e+00,-4.029273915086777069e-03,3.128469300766785477e-02,1.821550057527614230e+00,1.971383223205929403e+00,5.500999927520751953e+00
2.373881288073225182e+00,7.704683134856699089e-01,-1.330666784463267471e-01,5.729454917088572685e+00,-2.322084084153175354e-02,6.213681586086750031e-02,8.883500765128228283e-01,3.576497501082260833e+00,-2.192235216636197193e-02,3.313986011118590369e+00,-9.008046143199914188e-04,3.128469300766785477e-02,1.142118812077547174e+00,3.100712083244582029e+00,-4.176955328778425569e-02,3.745319744327515465e+00,-5.282963047357797266e-03,3.721779355636008896e-02,2.339013855362300998e+00,1.983314749472595784e+00,5.456999778747558594e+00
4.917363561905773395e+00,1.956084508884606166e+00,-9.975108174714975018e-02,5.675123528534689932e+00,-1.757509075105190277e-02,-1.992323100566864014e-01,1.137941856748768688e+00,3.475244057677333576e+00,-4.176955328778425569e-02,3.745319744327515465e+00,-1.561183691721788197e-03,3.721779355636008896e-02,1.694038068179994472e+00,3.253813045634455392e+00,-5.055463335738508840e-02,4.037714257086178371e+00,-4.210745591501571794e-03,-9.193199296151435829e-04,2.767535686124571459e+00,1.995490698919579975e+00,5.482999801635742188e+00
1.443491453756165610e+00,-9.136153508871922568e-01,3.418104604582260231e-02,5.421892189217047076e+00,6.304181646555662155e-03,-7.591631077229976654e-02,1.688982604844255997e+00,3.657584471343073407e+00,-5.055463335738508840e-02,4.037714257086178371e+00,-4.302677584463085979e-03,-9.193199296151435829e-04,1.657223051414927539e+00,3.072891547215648611e+00,-3.940520185696302913e-02,4.219842932366556276e+00,-2.784295585590022219e-03,-1.133556865776578527e-02,3.281850516237911464e+00,1.999115257762335673e+00,5.499000072479248047e+00
3.879457634996792414e+00,-7.354571629857172832e-01,6.466242559234273990e-02,5.754636833713444588e+00,1.123610511422157288e-02,2.168178139254450798e-02,1.653282531229231189e+00,3.494875840452304150e+00,-3.940520185696302913e-02,4.219842932366556276e+00,-3.917852451366600659e-03,-1.133556865776578527e-02,1.910524718072294847e+00,3.012520648874504658e+00,-2.730431494425305736e-02,4.398307339499915258e+00,-2.004113374847806515e-03,-7.309062554069409127e-03,3.798324995849341246e+00,1.993286872384959940e+00,5.567999839782714844e+00
4.299086924025821155e+00,1.828547716495186437e+00,4.984626143538158083e-02,5.413770564215923287e+00,9.207049384713172913e-03,4.266420938074588776e-02,1.907794286577869647e+00,3.452351382824496273e+00,-2.730431494425305736e-02,4.398307339499915258e+00,-2.735019630254747688e-03,-7.309062554069409127e-03,2.157682610284934466e+00,3.285238820528566528e+00,-1.926779657137445145e-02,4.504084758741166539e+00,-1.384530362487398089e-03,-1.877185169850355100e-03,4.234561642842533224e+00,1.987565603374206846e+00,5.302999973297119141e+00
8.288031951240558470e+00,3.705731391917618245e-01,-1.842832976493641653e-02,5.441968710101270368e+00,-3.386322176083922386e-03,1.893962156027555466e-01,2.155755830627796854e+00,3.735647296402683004e+00,-1.926779657137445145e-02,4.504084758741166539e+00,-1.572248879472433730e-03,-1.877185169850355100e-03,2.741113322538560659e+00,3.419920145841207848e+00,-1.918860158963501400e-02,4.592564376794006975e+00,-1.758143953154648297e-03,1.687510902354237910e-02,4.737547677308278971e+00,1.984521632135702207e+00,5.639999866485595703e+00
7.689250394809833189e+00,1.911857065942481393e+00,-1.224435882204513992e-01,5.308588038266147890e+00,-2.306110039353370667e-02,1.343535492196679115e-01,2.739194462379597184e+00,3.879176583520608457e+00,-1.918860158963501400e-02,4.592564376794006975e+00,-7.063305080041038658e-05,1.687510902354237910e-02,3.174396665448175447e+00,3.709496070420060132e+00,-2.808989354056746351e-02,4.654290554507122479e+00,-2.226102005543958724e-03,2.736425546962500954e-02,5.258700356044996305e+00,1.992140685341671436e+00,5.354000091552734375e+00
7.689250394809833189e+00,1.911857065942481393e+00,-1.253951534225046516e-01,5.436554262986483366e+00,-2.306110039353370667e-02,1.343535492196679115e-01,3.171587676094118624e+00,4.174925125870772469e+00,-2.808989354056746351e-02,4.654290554507122479e+00,5.103235414185424042e-04,2.736425546962500954e-02,3.539965883171979133e+00,3.994243077930040187e+00,-3.581253321373708415e-02,4.716374975815009307e+00,-1.527758921526502830e-03,3.613386971143180137e-02,5.258700356044996305e+00,1.992140685341671436e+00,5.354000091552734375e+00
6.558135333035282066e+00,2.827914632582746446e+00,-1.921438781630367132e-01,5.313526963992766916e+00,-3.614551946520805359e-02,2.070109189953655005e-01,3.536384629850605421e+00,4.465880575511540940e+00,-3.581253321373708415e-02,4.716374975815009307e+00,2.085628049616677481e-03,3.613386971143180137e-02,3.766267482664169108e+00,4.344106681103250267e+00,-4.730748504824441175e-02,4.760283210239844465e+00,-9.834507036685295571e-04,4.907910071779041095e-02,5.679899040871152494e+00,2.006499699747778642e+00,5.291999816894531250e+00
5.710430709361637547e+00,-1.202243722784194890e+00,-2.905108362611845685e-01,5.232942412577751945e+00,-5.545884370803833008e-02,1.105858369264751673e-01,3.761536734159344864e+00,4.820135002127234891e+00,-4.730748504824441175e-02,4.760283210239844465e+00,3.924459368110512492e-03,4.907910071779041095e-02,3.900569367128760234e+00,4.401085753674264467e+00,-6.396524882995263672e-02,4.792657128208193562e+00,-5.269212448714625900e-04,5.341056101417666208e-02,6.100134934720675695e+00,2.029254387782448710e+00,5.291999816894531250e+00
