1.979589342684878295e+00,1.272980889787355352e+00,3.776983563349321837e+00,1.112598661519764026e-02,-2.945724874734878540e-03,6.506089121103286743e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.947190229411576601e-01,6.396570640225018867e-01,2.360614727093325982e+00,6.953741634498525163e-03,-2.458828201224981264e-03,5.421740934252738953e-03,3.282078028059489228e+00,-5.901662498877590091e-01,4.000000000000000000e+00,1.700000000000000122e-02,4.000000000000000000e+00
4.849733590725814558e+00,-1.649563479378330033e+00,5.482775186801496226e+00,4.962938375001442470e-02,-9.051625616848468781e-03,1.422091163694858551e-01,1.230780495650490192e+00,6.403524381859517778e-01,2.360614727093325982e+00,6.953741634498525163e-03,-1.916654107799707369e-03,5.421740934252738953e-03,2.449121161729609142e+00,-1.292747977999164632e-01,3.561445673134929990e+00,2.336745014046617830e-02,-5.180328344273153057e-03,6.759782067754051271e-02,3.757820367831441466e+00,-5.878278492547407419e-01,5.596000000000000085e+00,7.799999999999999989e-02,5.596000194549560547e+00
3.767952382320108207e+00,-1.266149492525249665e+00,5.447570186371615719e+00,1.248149662718338049e-01,-2.290803566575050354e-02,1.040606650058180094e-01,2.805265729043102230e+00,-1.269380527858698371e-01,3.561445673134929990e+00,2.336745014046617830e-02,1.579453723480898214e-03,6.759782067754051271e-02,3.049538351248541446e+00,-4.149765160431946875e-01,4.085369149034009162e+00,5.154731573251274124e-02,-6.158324025468286077e-03,7.899245953012722088e-02,4.402992487091619722e+00,-5.780821156707606212e-01,5.594999999999999751e+00,1.170000000000000068e-01,5.596000194549560547e+00
6.947693467078613239e+00,-6.270187386203793789e-01,5.372653031032244009e+00,1.896697889574743001e-01,-3.528816252946853638e-02,6.035897135734558105e-02,3.458075266151942273e+00,-4.098217844699434398e-01,4.085369149034009162e+00,5.154731573251274124e-02,1.740921927544435664e-03,7.899245953012722088e-02,4.169929797213015377e+00,-4.538854081913341609e-01,4.365213471207538554e+00,8.157394034663481563e-02,-7.216984507915281954e-03,7.455591472708397727e-02,5.031955957464870899e+00,-5.603927261471429722e-01,5.451999999999999957e+00,1.819999999999999951e-01,5.454999923706054688e+00
6.947693467078613239e+00,-6.270187386203793789e-01,5.311691136969759697e+00,1.875176623424678890e-01,-3.528816252946853638e-02,6.035897135734558105e-02,4.606451144333769676e+00,-4.457280141566706821e-01,4.365213471207538554e+00,8.157394034663481563e-02,2.386069647931157722e-04,7.455591472708397727e-02,5.006398381571214529e+00,-4.764673533874719258e-01,4.534227340093649694e+00,1.004924621316050093e-01,-6.736468297318908005e-03,7.182573330982658377e-02,5.031955957464870899e+00,-5.603927261471429722e-01,5.604000000000000092e+00,2.030000000000000138e-01,5.606999874114990234e+00
8.711441993389877680e+00,-1.841366328370406258e+00,5.504763381497967067e+00,1.569355842327287698e-01,-2.850133180618286133e-02,-1.531384459231048822e-01,5.459821115580579587e+00,-4.664181071743114249e-01,4.534227340093649694e+00,1.004924621316050093e-01,4.461050336637510660e-04,7.182573330982658377e-02,5.938257816278236234e+00,-6.668290359460502525e-01,4.681278255457939963e+00,1.090444503287449768e-01,-4.343358615836638917e-03,3.554118827225699606e-02,5.673588037278012308e+00,-5.381503476909931249e-01,5.516000000000000014e+00,5.700000000000000205e-02,5.515999794006347656e+00
5.705180823604348639e+00,3.549787886437730133e+00,5.404951901392321290e+00,2.285195098515205303e-02,-4.227940458804368973e-03,-4.121329057961702347e-01,6.406385641824030586e+00,-6.559245909131757868e-01,4.681278255457939963e+00,1.090444503287449768e-01,-7.892397886109393107e-04,3.554118827225699606e-02,6.315669737032989062e+00,-1.179804138805171099e-01,4.776498472028253062e+00,9.770333199406171232e-02,-1.281493063912770777e-03,-2.663576923724677789e-02,6.304043054422905357e+00,-5.253826304147422022e-01,5.516000000000000014e+00,-7.099999999999999367e-02,5.515999794006347656e+00
8.734562158299558732e+00,2.065847541867873449e+00,5.841460609507766577e+00,-2.764824182226434668e-01,4.729574546217918396e-02,-3.632474439218640327e-01,6.793319584235814723e+00,-1.082100806811109317e-01,4.776498472028253062e+00,9.770333199406171232e-02,-3.945069987637448219e-03,-2.663576923724677789e-02,7.017636837671937577e+00,1.396824564249587453e-01,4.900331278711917093e+00,5.419336103863087867e-02,2.525949243779803625e-03,-6.768597346707813656e-02,6.953815698723285088e+00,-5.372091280915680667e-01,5.783000000000000362e+00,-2.310000000000000109e-01,5.787000179290771484e+00
9.973720788560363815e+00,-1.302847746391331829e-01,5.771082127394743466e+00,-6.266052073486170215e-01,1.081530526280403137e-01,-7.260080417618155479e-01,7.507669965543128932e+00,1.451017925288218269e-01,4.900331278711917093e+00,5.419336103863087867e-02,-4.242648102928009771e-03,-6.768597346707813656e-02,7.765370464716609078e+00,1.167605861283283059e-01,4.991034492116377841e+00,-1.672315650170743545e-02,8.467811649909996047e-03,-1.392427200208539440e-01,7.603924035624402222e+00,-5.816464305108258737e-01,5.376999999999999780e+00,-7.469999999999999973e-01,5.427999973297119141e+00
7.557623267105046949e+00,7.436106727636073721e-01,5.300515345745049345e+00,-1.021243612536231860e+00,1.903364360332489014e-01,-9.431757507845759392e-01,8.264473913928247484e+00,1.150882704781575616e-01,4.991034492116377841e+00,-1.672315650170743545e-02,-5.456460352175399736e-03,-1.392427200208539440e-01,8.197001361544455023e+00,1.740592107507228370e-01,5.020230799062479043e+00,-1.114892372596814479e-01,1.460719141316868183e-02,-2.180596838212188193e-01,8.121597528149466783e+00,-6.539999927325972351e-01,5.331000000000000405e+00,-1.024999999999999911e+00,5.427999973297119141e+00
