-3.504068732247959783e+00,1.736282775212877327e+00,4.818984035629661378e+00,1.231347300025604358e-02,-2.555195474997162819e-03,-1.967641664668917656e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.760750955010168539e+00,8.724604989875650585e-01,3.011865022268538361e+00,7.695920625160027236e-03,-2.132849115493499342e-03,-1.639701387224098278e-02,-2.668265342888674674e+00,2.190759012633873848e+00,4.799999999999999822e+00,1.000000000000000021e-02,4.800000190734863281e+00
-1.242811679805195246e-01,2.577534710091605508e+00,5.757986341921363049e+00,-1.249400398589045266e-02,2.169853076338768005e-03,-3.760248376056551933e-02,-1.459564452783314703e+00,8.732300910500810920e-01,3.011865022268538361e+00,7.695920625160027236e-03,-3.772550502717597967e-03,-1.639701387224098278e-02,-1.010033916224345907e+00,1.446036823022175621e+00,4.068065529827316951e+00,-6.943499447477265857e-05,-1.054379948133353333e-03,-2.603586382147940817e-02,-2.073721885984293412e+00,2.191266003952780039e+00,5.644000000000000128e+00,-1.600000000000000033e-02,5.644000053405761719e+00
-1.385599374958591756e+00,-1.333394473496190891e+00,5.408870131880513910e+00,-3.747038611468327118e-02,6.927470210939645767e-03,-9.849750250577926636e-02,-6.032273632416141895e-01,1.446029879522728212e+00,4.068065529827316951e+00,-6.943499447477265857e-05,-3.657966330281294410e-03,-2.603586382147940817e-02,-8.017468526224019731e-01,7.432796336450142594e-01,4.440511252619871563e+00,-1.045858808342157824e-02,-3.130846223348402770e-04,-4.868012591032310626e-02,-1.546977043509388805e+00,2.189287955700199628e+00,5.291000000000000369e+00,-3.099999999999999978e-02,5.290999889373779297e+00
-1.385599374958591756e+00,-1.333394473496190891e+00,5.370784623131702240e+00,-1.142754045419720199e-01,2.127401717007160187e-02,-9.849750250577926636e-02,-3.576957273604147725e-01,7.422337748366720778e-01,4.440511252619871563e+00,-1.045858808342157824e-02,-5.181097213367151164e-03,-4.868012591032310626e-02,-5.673799469242223337e-01,3.211426850570186509e-01,4.642744594035487005e+00,-3.302746122658471728e-02,1.218802834427484307e-03,-6.054140605209837322e-02,-1.546977043509388805e+00,2.189287955700199628e+00,5.432000000000000384e+00,-1.039999999999999952e-01,5.433000087738037109e+00
2.914943933640352203e+00,-2.958805669534125826e+00,5.529697485951676761e+00,-1.595945843645378281e-01,2.885334938764572144e-02,-2.809617388993501663e-02,-1.031054875206736110e-01,3.178399389343601888e-01,4.642744594035487005e+00,-3.302746122658471728e-02,-4.835337770782353189e-03,-6.054140605209837322e-02,4.124586282109603541e-01,-2.377423788912308988e-01,4.801129039020520572e+00,-5.562873321550491218e-02,1.778861374167689524e-03,-5.430193832860541470e-02,-9.318113328514561200e-01,2.181032073472258137e+00,5.480000000000000426e+00,-1.380000000000000115e-01,5.481999874114990234e+00
-2.121904015873012916e+00,4.804024744497068511e+00,5.567681776016446094e+00,-1.606908625968768711e-01,2.885334938764572144e-02,-2.809617388993501663e-02,8.925715321130124336e-01,-2.433052522127814032e-01,4.801129039020520572e+00,-5.562873321550491218e-02,-3.651332458692852119e-03,-5.430193832860541470e-02,4.490278996573537351e-01,4.923879738042098442e-01,4.917273393110813018e+00,-7.154723766722793921e-02,1.726690922199987290e-03,-5.007520212881987065e-02,-4.092664719624274361e-01,2.168003845625810388e+00,5.434000000000000163e+00,-1.559999999999999998e-01,5.435999870300292969e+00
3.110126855329866102e-01,2.486189015273525538e-01,5.218286024082047447e+00,-8.631649569364335806e-02,1.653965003788471222e-02,3.048332249745726585e-01,9.407552389684350480e-01,4.852332500374870738e-01,4.917273393110813018e+00,-7.154723766722793921e-02,-3.280829290682000469e-03,-5.007520212881987065e-02,8.592845131035422579e-01,4.549683872659888717e-01,4.956880318238606975e+00,-7.349056109175629292e-02,-4.435088015478337586e-04,-7.823650311264765400e-04,2.163858415007637592e-01,2.150905908447518833e+00,5.435999999999999943e+00,-2.000000000000000042e-03,5.435999870300292969e+00
-3.794785976351156442e+00,4.299660899812682402e+00,5.689822863057930391e+00,4.490476803284809693e-02,-7.891956716775894165e-03,1.427917275577783585e-01,1.354972544927403044e+00,4.476193311568132382e-01,4.956880318238606975e+00,-7.349056109175629292e-02,-5.217453046604814126e-04,-7.823650311264765400e-04,7.599002428944561238e-01,8.868406045895660395e-01,5.042106195543179403e+00,-5.972366235633717185e-02,-1.452502931539356550e-03,1.672667065044727841e-02,8.403749464866572261e-01,2.148655870326972916e+00,5.527999999999999581e+00,4.299999999999999656e-02,5.527999877929687500e+00
-2.863429546231381462e+00,1.767622277813504228e+00,5.339065312573537447e+00,1.437478479649640650e-01,-2.691728249192237854e-02,1.056972630321979523e-01,1.264110862448774242e+00,8.808682383539323535e-01,5.042106195543179403e+00,-5.972366235633717185e-02,2.201641335053713781e-04,1.672667065044727841e-02,8.327859222862772359e-01,9.721278793641910942e-01,5.073039436900508292e+00,-3.852871336453496387e-02,-2.848720360154364563e-03,2.639738721368104640e-02,1.369538307367131891e+00,2.156432674654130910e+00,5.344000000000000306e+00,1.580000000000000016e-01,5.346000194549560547e+00
6.356024702850476826e-02,1.925337465308416984e+00,5.711595655227108104e+00,1.266571064508385247e-01,-2.217179909348487854e-02,-1.110456828027963638e-01,1.340089865976328065e+00,9.682750080277375826e-01,5.073039436900508292e+00,-3.852871336453496387e-02,-2.089816387862595756e-04,2.639738721368104640e-02,1.218238507459478814e+00,1.058071127943573497e+00,5.133280589572829733e+00,-2.294514545742425832e-02,-2.459596085642657554e-03,1.292257642775189105e-02,1.987095832535157314e+00,2.173871846284189502e+00,5.570000000000000284e+00,1.140000000000000041e-01,5.572000026702880859e+00
-4.455781018848313513e-02,3.466820863901168615e+00,5.490504538017576763e+00,7.377564019830344655e-02,-1.343614235520362854e-02,-6.969393463805317879e-02,1.731566566416761876e+00,1.055776613397831021e+00,5.133280589572829733e+00,-2.294514545742425832e-02,-1.167338442867468361e-03,1.292257642775189105e-02,1.575412120452165166e+00,1.263728205337083521e+00,5.164075757542205380e+00,-1.460714669399945827e-02,-2.317598920422978860e-03,5.546102225447869377e-03,2.518857001972511611e+00,2.183740285810106929e+00,5.482999999999999652e+00,5.800000000000000294e-02,5.484000205993652344e+00
4.316678166443984388e+00,2.481771587129512735e+00,5.273864114916313461e+00,3.788228932851259168e-02,-7.182899862527847290e-03,1.634916290640830994e-03,2.091819696206385970e+00,1.262267490667683623e+00,5.164075757542205380e+00,-1.460714669399945827e-02,-1.762988697878191922e-03,5.546102225447869377e-03,2.273238590289101246e+00,1.359631993981745390e+00,5.172789119238563771e+00,-1.044131843824453419e-02,-2.231616555315897501e-03,5.225513214398112317e-03,3.152953147885190877e+00,2.190152554772041515e+00,5.591999999999999638e+00,4.200000000000000261e-02,5.592000007629394531e+00
3.691326555792462827e+00,5.233604122933473768e+00,5.675786571150604587e+00,4.923556828367748467e-02,-8.674451150000095367e-03,7.237776182591915131e-03,2.790517502212957801e+00,1.358587862137921043e+00,5.172789119238563771e+00,-1.044131843824453419e-02,-1.709065233876086096e-03,5.225513214398112317e-03,2.859047495391712435e+00,1.646674328776404295e+00,5.209774225996802066e+00,-6.053312061632619943e-03,-2.268224958687349233e-03,5.377957378655219209e-03,3.689410209363872983e+00,2.194446016593547988e+00,5.612000000000000099e+00,5.000000000000000278e-02,5.611999988555908203e+00
3.691326555792462827e+00,5.233604122933473768e+00,5.669724521838840126e+00,5.589912014227356452e-02,-9.858910925686359406e-03,7.237776182591915131e-03,3.380024917991392819e+00,1.646068997570240944e+00,5.209774225996802066e+00,-6.053312061632619943e-03,-1.730429220821827312e-03,5.377957378655219209e-03,3.402232943108141949e+00,1.895696921477368901e+00,5.241277670917489750e+00,-1.809994787392469901e-03,-2.339741333817870264e-03,5.508930533862028793e-03,3.689410209363872983e+00,2.194446016593547988e+00,5.607000000000000206e+00,5.299999999999999850e-02,5.606999874114990234e+00
8.164072034819148949e-02,2.608635129885731985e+00,5.267740529567353391e+00,5.229760489680294194e-02,-9.927574545145034790e-03,-1.022541983984410763e-01,3.926360710199890747e+00,1.895515921998629727e+00,5.241277670917489750e+00,-1.809994787392469901e-03,-1.788848280431667472e-03,5.508930533862028793e-03,3.668015923687356405e+00,1.942164204287825768e+00,5.242974008010429898e+00,1.658441089799544185e-03,-2.361342419664747613e-03,-1.580749001157913392e-03,4.863917350421874453e+00,2.205764892761183038e+00,5.480999999999999872e+00,6.500000000000000222e-02,5.480999946594238281e+00
8.164072034819148949e-02,2.608635129885731985e+00,5.378735120745558262e+00,5.339954817638142837e-02,-9.927574545145034790e-03,-1.022541983984410763e-01,4.192313324488399218e+00,1.942330048396805786e+00,5.242974008010429898e+00,1.658441089799544185e-03,-2.519417319780538778e-03,-1.580749001157913392e-03,3.931129949206774388e+00,1.983465602786741444e+00,5.251152388295678541e+00,4.775375251641826406e-03,-3.010526855521406669e-03,-7.795159457780331293e-03,4.863917350421874453e+00,2.205764892761183038e+00,5.516000000000000014e+00,2.000000000000000042e-03,5.515999794006347656e+00
8.793939351844075603e+00,-1.321109043303280717e-01,5.217919284317452444e+00,-2.901147316110862934e-02,5.559912417083978653e-03,-1.159678772091865540e-01,4.456245188036342064e+00,1.983943140311905662e+00,5.251152388295678541e+00,4.775375251641826406e-03,-3.790042801299439972e-03,-7.795159457780331293e-03,4.717753834496440035e+00,1.860222686884474674e+00,5.249264143751460665e+00,2.855667955462822243e-03,-3.203668444553600322e-03,-1.408427095495511094e-02,5.496228217748960532e+00,2.208240439363621466e+00,5.445999999999999730e+00,-6.099999999999999867e-02,5.446000099182128906e+00
8.793939351844075603e+00,-1.321109043303280717e-01,5.217919284317452444e+00,-2.901147316110862934e-02,5.559912417083978653e-03,-1.159678772091865540e-01,5.242680248871586457e+00,1.860508253680021040e+00,5.249264143751460665e+00,2.855667955462822243e-03,-4.612095540049111417e-03,-1.408427095495511094e-02,5.446449187195709030e+00,1.749834010691837527e+00,5.247578936255008486e+00,1.142380798657904916e-03,-4.006579366053447666e-03,-1.968227129859419916e-02,5.496228217748960532e+00,2.208240439363621466e+00,5.445999999999999730e+00,-6.099999999999999867e-02,5.446000099182128906e+00
7.654081225037951519e+00,-3.307280747570469526e+00,5.487926075376807766e+00,-2.846875579891437053e-02,5.187478847801685333e-03,1.118538770824670792e-01,5.971207080821209878e+00,1.749948248771703296e+00,5.247578936255008486e+00,1.142380798657904916e-03,-5.974806495912867235e-03,-1.968227129859419916e-02,6.063364868291744258e+00,1.482375646847849282e+00,5.259841545393874718e+00,-3.683914767284358384e-04,-5.342212698003493375e-03,-1.283143023708058911e-02,6.663996696409864029e+00,2.197646887626913959e+00,5.495000000000000107e+00,1.000000000000000021e-03,5.494999885559082031e+00
9.837266921595405833e+00,8.327652231371700520e-01,5.509077548256347434e+00,1.008319868678382719e-01,-1.830083690583705902e-02,3.688151612877845764e-01,6.589349022831131997e+00,1.482338807700176453e+00,5.259841545393874718e+00,-3.683914767284358384e-04,-6.625355721711552806e-03,-1.283143023708058911e-02,6.759521355147144028e+00,1.449518259247313479e+00,5.271940380484286592e+00,4.544248248735967451e-03,-7.256989365800943503e-03,6.061965382962240800e-03,7.293948173865344664e+00,2.199263334764715250e+00,5.434000000000000163e+00,1.890000000000000013e-01,5.436999797821044922e+00
1.003959035851406689e+01,2.853258148808362815e+00,5.585782690184364796e+00,3.696434677608725350e-01,-6.607942283153533936e-02,5.529404766857624054e-01,7.286715393195573043e+00,1.449972684072187157e+00,5.271940380484286592e+00,4.544248248735967451e-03,-6.650792827504719250e-03,6.061965382962240800e-03,7.425024730099213599e+00,1.517835599660010359e+00,5.286470117044475892e+00,2.144698989281636561e-02,-9.727292450703684673e-03,3.185812157649055287e-02,7.818255424061470116e+00,2.218118921819308031e+00,5.649000000000000021e+00,3.760000000000000009e-01,5.662000179290771484e+00
7.513506353011644379e+00,5.566671607533811184e+00,5.619378225813179029e+00,6.684821976590871184e-01,-1.184037327766418457e-01,1.875433997483924031e-01,7.953671741803661099e+00,1.519980298649292072e+00,5.286470117044475892e+00,2.144698989281636561e-02,-6.541480293054629733e-03,3.185812157649055287e-02,7.932422082376471728e+00,1.707673476120290301e+00,5.301200564335125875e+00,5.007686634265136327e-02,-1.209501270459332686e-02,3.887097194459424032e-02,7.818255424061470116e+00,2.218118921819308031e+00,5.628000000000000114e+00,6.680000000000000382e-01,5.662000179290771484e+00
