3.249433845318285830e+00,-6.114910764658446629e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.112131999456885734e-01,-3.974691997027990364e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.757840633677317577e+00,8.944393064652345071e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.449334275908768177e-04
1.068273901936036108e+00,5.788122202308683129e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.112131999456885734e-01,-3.974691997027990364e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.654140033104943619e-01,8.377584955089820151e-04,9.987597530920240899e-03,1.469403088125795405e-02,2.757840633677317577e+00,8.944393064652345071e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.924361662939190865e-04
3.566509544883302407e+00,-2.627570685111164206e+00,4.029999967722957543e-01,-1.719142640292799332e-05,2.664127630635864108e-01,2.307161583634777507e-03,9.987597530920240899e-03,1.469403088125795405e-02,4.870283102547797172e-01,-1.794699355689655107e-01,1.013255167380958943e-01,-7.623264011955541153e-02,2.772424221045058701e+00,8.943933556295036169e-02,4.000000000000000222e-01,0.000000000000000000e+00,4.000000059604644775e-01,4.265862662578001618e-05
3.566509544883302407e+00,-2.627570685111164206e+00,1.582000015726708897e+00,-6.748594803379981476e-05,4.971608619285893260e-01,-1.870931995809210491e-01,1.013255167380958943e-01,-7.623264011955541153e-02,7.431589786552647015e-01,-3.601451053920036727e-01,2.720082112250073458e-01,-1.654460143241399395e-01,2.772424221045058701e+00,8.943933556295036169e-02,1.600000000000000089e+00,-2.000000000000000042e-03,1.600000023841857910e+00,4.265862662578001618e-05
5.667798996148047941e+00,-1.361573513589145357e+00,4.009603673009237035e+00,-1.058330763628246712e-01,7.703597997777654749e-01,-3.766897068244176583e-01,2.720082112250073458e-01,-1.654460143241399395e-01,1.234831695524079453e+00,-4.480377857477745307e-01,6.445320751548304639e-01,-2.026545530079129631e-01,3.008161068191119281e+00,8.811945053810717188e-02,3.999000000000000110e+00,-6.900000000000000577e-02,4.000000000000000000e+00,2.638876996934413910e-02
6.631738424570724710e+00,8.752037819584276290e-01,5.595943859407154441e+00,-3.968801083387777928e-01,1.299284903039562566e+00,-4.683032410485657993e-01,6.445320751548304639e-01,-2.026545530079129631e-01,1.868971346218304408e+00,-3.732473603776899074e-01,1.112778635418177231e+00,-1.570822675334823393e-01,3.529550075697549971e+00,7.441788313608625749e-02,5.616999999999999993e+00,-2.999999999999999889e-01,5.625000000000000000e+00,7.080426067113876343e-02
1.117409944634530916e+00,7.905546340337822331e-01,5.180985813167163556e+00,-3.674501143135656678e-01,1.980249209760122087e+00,-3.889555871310381163e-01,1.112778635418177231e+00,-1.570822675334823393e-01,2.075263348397232033e+00,-3.052099428823090155e-01,1.297553113245501377e+00,-1.174102432743310553e-01,4.172090054059717446e+00,3.113626558687769552e-02,5.424999999999999822e+00,-6.029999999999999805e-01,5.459000110626220703e+00,7.080426067113876343e-02
9.069513797870119021e+00,2.010652486263088956e-01,5.419117967952497672e+00,-7.143649803581390012e-01,2.205018659721782015e+00,-3.169509672097421404e-01,1.297553113245501377e+00,-1.174102432743310553e-01,2.909588812981743544e+00,-3.042386179890097520e-01,1.792768299956750910e+00,-1.308602846998352387e-01,4.690572261939087717e+00,-3.169884564138896604e-02,5.405000000000000249e+00,-7.640000000000000124e-01,5.459000110626220703e+00,1.310673952102661133e-01
1.869674682854000736e+00,7.825054905812505623e+00,5.471833638571934166e+00,-9.918448413297834554e-01,3.088865642977418613e+00,-3.173246464589932758e-01,1.792768299956750910e+00,-1.308602846998352387e-01,3.148536977420564931e+00,3.124760341623196158e-01,1.925883844408616596e+00,1.960090833906244501e-01,5.329755306410815408e+00,-1.439678452445914969e-01,5.572000000000000064e+00,-1.106999999999999984e+00,5.681000232696533203e+00,1.793167144060134888e-01
8.524118185406496906e+00,-1.210297473254110745e+00,5.206036337616223086e+00,-1.193091575336942434e+00,3.341125361861426502e+00,3.320769425013820886e-01,1.925883844408616596e+00,1.960090833906244501e-01,3.904024949098703789e+00,1.360317033199736347e-01,2.307430192689265525e+00,4.903548010335453955e-02,5.936795711837739020e+00,-2.805341560652533373e-01,5.323999999999999844e+00,-1.284000000000000030e+00,5.477000236511230469e+00,2.252843677997589111e-01
8.524118185406496906e+00,-1.210297473254110745e+00,5.274983575956372128e+00,-1.374027511481859198e+00,4.134767968367630608e+00,1.409352513303090970e-01,2.307430192689265525e+00,4.903548010335453955e-02,4.625934650767760559e+00,-4.087850754171534762e-02,2.636734916547456287e+00,-8.624698431898544793e-02,5.936795711837739020e+00,-2.805341560652533373e-01,5.368999999999999773e+00,-1.441000000000000059e+00,5.559000015258789062e+00,2.548175752162933350e-01
9.290971518318993816e+00,7.422461270461823413e-02,5.202405101937439547e+00,-1.355122273464069993e+00,4.889608142422506631e+00,-4.950320597361389241e-02,2.636734916547456287e+00,-8.624698431898544793e-02,5.368360758716881342e+00,-9.902901092723573329e-02,2.944586554884306207e+00,-1.428056159263272895e-01,6.550584316598364154e+00,-4.389047996871334734e-01,5.368999999999999773e+00,-1.441000000000000059e+00,5.559000015258789062e+00,2.548175752162933350e-01
7.889153480611208913e+00,-4.640532888644139931e+00,5.209126376899691380e+00,-1.598937803899267873e+00,5.662819414205311652e+00,-1.133095725198684650e-01,2.944586554884306207e+00,-1.428056159263272895e-01,5.948908446277680007e+00,-5.657141208850833269e-01,3.141088147285156396e+00,-4.147802632760754227e-01,7.157220363953981312e+00,-6.091145654959322364e-01,5.246999999999999886e+00,-1.612000000000000099e+00,5.488999843597412109e+00,2.978200614452362061e-01
7.355953902592214710e+00,-3.803496160705476470e+00,5.383622573769842212e+00,-1.829536145652969958e+00,6.263017261006195824e+00,-6.071921472126908803e-01,3.141088147285156396e+00,-4.147802632760754227e-01,6.453397565046340212e+00,-9.445037161465054121e-01,3.284485029892730168e+00,-6.209011311638362729e-01,7.658662319890235715e+00,-7.632313159996283458e-01,5.312000000000000277e+00,-1.802000000000000046e+00,5.609000205993652344e+00,3.275893926620483398e-01
7.136898875288342659e+00,-3.274387505000407317e-01,5.141236425998424231e+00,-1.747165174717155267e+00,6.781846068035613406e+00,-1.006593829262889095e+00,3.284485029892730168e+00,-6.209011311638362729e-01,6.892874902601915821e+00,-9.997585185997361901e-01,3.377293421282447472e+00,-6.399208004971659314e-01,8.267621517861989844e+00,-9.678421393926975869e-01,5.208999999999999631e+00,-1.786000000000000032e+00,5.506999969482421875e+00,3.275893926620483398e-01
7.136898875288342659e+00,-3.274387505000407317e-01,5.146223667463111440e+00,-1.766596388085400315e+00,7.230604244730161057e+00,-1.063750598649452872e+00,3.377293421282447472e+00,-6.399208004971659314e-01,7.299363247135492117e+00,-1.051336987858985994e+00,3.445391240109172415e+00,-6.552625559668233679e-01,8.267621517861989844e+00,-9.678421393926975869e-01,5.206999999999999851e+00,-1.792000000000000037e+00,5.506999969482421875e+00,3.306758105754852295e-01
1.024007487335242494e+01,-4.186812796746873566e+00,5.119899932595526337e+00,-1.769325209350645300e+00,7.643902371146409358e+00,-1.116863243455668231e+00,3.445391240109172415e+00,-6.552625559668233679e-01,7.936705224440512296e+00,-1.428604979412723130e+00,3.622935593880118432e+00,-8.337856459142731769e-01,9.463567257261809473e+00,-1.380021729856759194e+00,5.205000000000000071e+00,-1.794999999999999929e+00,5.506000041961669922e+00,3.327300548553466797e-01
1.024007487335242494e+01,-4.186812796746873566e+00,5.247283444495979055e+00,-1.786300060438623660e+00,8.298998783828524850e+00,-1.511983544004150470e+00,3.622935593880118432e+00,-8.337856459142731769e-01,8.533698376753651615e+00,-1.782368892906238456e+00,3.768814864442449508e+00,-9.866398750925918781e-01,9.463567257261809473e+00,-1.380021729856759194e+00,5.211999999999999744e+00,-1.776000000000000023e+00,5.506000041961669922e+00,3.281183242797851562e-01
